"id","hotel_id","url","local_path","file_size_bytes","content_type","status","error_message","created_at","downloaded_at","id_photo","category"
"a578bc89-1cba-4a38-a998-c69d55506494","e0a6c30e-5056-4aa0-bc3e-dcef1bd92696","https://cf.bstatic.com/xdata/images/hotel/max200/229050938.jpg?k=c40cd1c87ffeeedd367d2c68ffad0a2991c8a8558d55888470ff3db7db5fe0dc&o=&hp=1","C:\BookingScraper\data\images\e0a6c30e-5056-4aa0-bc3e-dcef1bd92696\229050938_thumb.jpg",6662,"image/jpeg","done",NULL,"2026-03-11 18:02:58.986573+00","2026-03-11 18:02:58.985684+00","229050938","thumb_url"
"44fdce7c-6998-40b4-9566-7dedf46ed132","e0a6c30e-5056-4aa0-bc3e-dcef1bd92696","https://cf.bstatic.com/xdata/images/hotel/max1024x768/229050938.jpg?k=c40cd1c87ffeeedd367d2c68ffad0a2991c8a8558d55888470ff3db7db5fe0dc&o=&hp=1","C:\BookingScraper\data\images\e0a6c30e-5056-4aa0-bc3e-dcef1bd92696\229050938_large.jpg",140680,"image/jpeg","done",NULL,"2026-03-11 18:02:59.115606+00","2026-03-11 18:02:59.11527+00","229050938","large_url"
"6b1f08f4-0a28-4a67-8e61-6222e4850018","e0a6c30e-5056-4aa0-bc3e-dcef1bd92696","https://cf.bstatic.com/xdata/images/hotel/max1280x900/229050938.jpg?k=c40cd1c87ffeeedd367d2c68ffad0a2991c8a8558d55888470ff3db7db5fe0dc&o=&hp=1","C:\BookingScraper\data\images\e0a6c30e-5056-4aa0-bc3e-dcef1bd92696\229050938_highr.jpg",204433,"image/jpeg","done",NULL,"2026-03-11 18:02:59.138468+00","2026-03-11 18:02:59.13822+00","229050938","highres_url"
"1d85f739-1a61-4687-bad5-1c189def8083","e0a6c30e-5056-4aa0-bc3e-dcef1bd92696","https://cf.bstatic.com/xdata/images/hotel/max200/429137431.jpg?k=53685530476183fcb0a419336da9513c306c1890b196eb388708e9750e776739&o=&hp=1","C:\BookingScraper\data\images\e0a6c30e-5056-4aa0-bc3e-dcef1bd92696\429137431_thumb.jpg",7283,"image/jpeg","done",NULL,"2026-03-11 18:02:59.224462+00","2026-03-11 18:02:59.224218+00","429137431","thumb_url"
"13a03980-71ce-4335-9a1f-92a24b1d939a","e0a6c30e-5056-4aa0-bc3e-dcef1bd92696","https://cf.bstatic.com/xdata/images/hotel/max1024x768/429137431.jpg?k=53685530476183fcb0a419336da9513c306c1890b196eb388708e9750e776739&o=&hp=1","C:\BookingScraper\data\images\e0a6c30e-5056-4aa0-bc3e-dcef1bd92696\429137431_large.jpg",114921,"image/jpeg","done",NULL,"2026-03-11 18:02:59.24209+00","2026-03-11 18:02:59.241817+00","429137431","large_url"
"36725b90-c515-45d1-be61-883e888bc5f7","e0a6c30e-5056-4aa0-bc3e-dcef1bd92696","https://cf.bstatic.com/xdata/images/hotel/max1280x900/429137431.jpg?k=53685530476183fcb0a419336da9513c306c1890b196eb388708e9750e776739&o=&hp=1","C:\BookingScraper\data\images\e0a6c30e-5056-4aa0-bc3e-dcef1bd92696\429137431_highr.jpg",146759,"image/jpeg","done",NULL,"2026-03-11 18:02:59.284797+00","2026-03-11 18:02:59.284526+00","429137431","highres_url"
"ae1f1d1e-33db-483d-84f7-0541bd278b88","e0a6c30e-5056-4aa0-bc3e-dcef1bd92696","https://cf.bstatic.com/xdata/images/hotel/max1024x768/228697702.jpg?k=4ed49b381fdaeb8417e42a5cde5e93ea1e6e89eab24a671a20658c7143c3904a&o=&hp=1","C:\BookingScraper\data\images\e0a6c30e-5056-4aa0-bc3e-dcef1bd92696\228697702_large.jpg",111748,"image/jpeg","done",NULL,"2026-03-11 18:02:59.367758+00","2026-03-11 18:02:59.367499+00","228697702","large_url"
"fbd4e163-4021-419d-96d4-fa829d1a8d11","e0a6c30e-5056-4aa0-bc3e-dcef1bd92696","https://cf.bstatic.com/xdata/images/hotel/max1280x900/228697702.jpg?k=4ed49b381fdaeb8417e42a5cde5e93ea1e6e89eab24a671a20658c7143c3904a&o=&hp=1","C:\BookingScraper\data\images\e0a6c30e-5056-4aa0-bc3e-dcef1bd92696\228697702_highr.jpg",158004,"image/jpeg","done",NULL,"2026-03-11 18:02:59.368267+00","2026-03-11 18:02:59.368039+00","228697702","highres_url"
"deeb2bf0-8b84-448b-9b14-6e98c70d7cc7","e0a6c30e-5056-4aa0-bc3e-dcef1bd92696","https://cf.bstatic.com/xdata/images/hotel/max200/228697702.jpg?k=4ed49b381fdaeb8417e42a5cde5e93ea1e6e89eab24a671a20658c7143c3904a&o=&hp=1","C:\BookingScraper\data\images\e0a6c30e-5056-4aa0-bc3e-dcef1bd92696\228697702_thumb.jpg",7195,"image/jpeg","done",NULL,"2026-03-11 18:02:59.430335+00","2026-03-11 18:02:59.430069+00","228697702","thumb_url"
"dde93cae-e9cd-448e-bab4-a6afcccfdad6","e0a6c30e-5056-4aa0-bc3e-dcef1bd92696","https://cf.bstatic.com/xdata/images/hotel/max1024x768/228748430.jpg?k=8d6ce52bef1c1c8f165f05ac4357288b577b69b20fee9eb9559fb68757329fce&o=&hp=1","C:\BookingScraper\data\images\e0a6c30e-5056-4aa0-bc3e-dcef1bd92696\228748430_large.jpg",112329,"image/jpeg","done",NULL,"2026-03-11 18:02:59.488232+00","2026-03-11 18:02:59.487966+00","228748430","large_url"
"ee264125-95b3-4975-aee0-cb800809ef5d","e0a6c30e-5056-4aa0-bc3e-dcef1bd92696","https://cf.bstatic.com/xdata/images/hotel/max1280x900/228748430.jpg?k=8d6ce52bef1c1c8f165f05ac4357288b577b69b20fee9eb9559fb68757329fce&o=&hp=1","C:\BookingScraper\data\images\e0a6c30e-5056-4aa0-bc3e-dcef1bd92696\228748430_highr.jpg",155203,"image/jpeg","done",NULL,"2026-03-11 18:02:59.513521+00","2026-03-11 18:02:59.51328+00","228748430","highres_url"
"12ac1bc1-a4ad-4386-b385-59a18670243c","e0a6c30e-5056-4aa0-bc3e-dcef1bd92696","https://cf.bstatic.com/xdata/images/hotel/max200/228748430.jpg?k=8d6ce52bef1c1c8f165f05ac4357288b577b69b20fee9eb9559fb68757329fce&o=&hp=1","C:\BookingScraper\data\images\e0a6c30e-5056-4aa0-bc3e-dcef1bd92696\228748430_thumb.jpg",8478,"image/jpeg","done",NULL,"2026-03-11 18:02:59.519319+00","2026-03-11 18:02:59.519085+00","228748430","thumb_url"
"81d30742-6bb5-4782-ab75-db0146aa37c2","e0a6c30e-5056-4aa0-bc3e-dcef1bd92696","https://cf.bstatic.com/xdata/images/hotel/max200/442944455.jpg?k=5793b4f717ed1a6d7e60f6d4d23bafface0f96874ad63a786724cd6a0318ef8e&o=&hp=1","C:\BookingScraper\data\images\e0a6c30e-5056-4aa0-bc3e-dcef1bd92696\442944455_thumb.jpg",9111,"image/jpeg","done",NULL,"2026-03-11 18:02:59.608849+00","2026-03-11 18:02:59.608569+00","442944455","thumb_url"
"e1f7c442-70f5-43ea-8253-ef0bcb471227","e0a6c30e-5056-4aa0-bc3e-dcef1bd92696","https://cf.bstatic.com/xdata/images/hotel/max1024x768/442944455.jpg?k=5793b4f717ed1a6d7e60f6d4d23bafface0f96874ad63a786724cd6a0318ef8e&o=&hp=1","C:\BookingScraper\data\images\e0a6c30e-5056-4aa0-bc3e-dcef1bd92696\442944455_large.jpg",192313,"image/jpeg","done",NULL,"2026-03-11 18:02:59.62952+00","2026-03-11 18:02:59.629226+00","442944455","large_url"
