"id","hotel_id","url","local_path","file_size_bytes","content_type","status","error_message","created_at","downloaded_at","id_photo","category"
"c394546b-bc36-45bb-a6a7-23ec01aa7dfe","193e6cd1-aa9b-4d55-8189-4c1395ab8ddc","https://cf.bstatic.com/xdata/images/hotel/max200/675909060.jpg?k=d328c0af540cf624bbfe772a0277331720ec193518f4656a8df123e4cf1d82d4&o=&hp=1","C:\BookingScraper\data\images\193e6cd1-aa9b-4d55-8189-4c1395ab8ddc\675909060_thumb.jpg",5339,"image/jpeg","done",NULL,"2026-03-10 23:49:38.44778+00","2026-03-10 23:49:38.4474+00","675909060","thumb_url"
"a823514b-e5ed-4860-a996-4352fd706751","193e6cd1-aa9b-4d55-8189-4c1395ab8ddc","https://cf.bstatic.com/xdata/images/hotel/max1024x768/675909409.jpg?k=900e10c14e75405d70a14eca4fdc78a287ae4240197b4412cc57260bc46fdad5&o=&hp=1","C:\BookingScraper\data\images\193e6cd1-aa9b-4d55-8189-4c1395ab8ddc\675909409_large.jpg",86408,"image/jpeg","done",NULL,"2026-03-10 23:49:38.580153+00","2026-03-10 23:49:38.579728+00","675909409","large_url"
"64aab7d8-4dc3-4294-aea6-ab9eb5081439","193e6cd1-aa9b-4d55-8189-4c1395ab8ddc","https://cf.bstatic.com/xdata/images/hotel/max200/675909409.jpg?k=900e10c14e75405d70a14eca4fdc78a287ae4240197b4412cc57260bc46fdad5&o=&hp=1","C:\BookingScraper\data\images\193e6cd1-aa9b-4d55-8189-4c1395ab8ddc\675909409_thumb.jpg",6356,"image/jpeg","done",NULL,"2026-03-10 23:49:38.777344+00","2026-03-10 23:49:38.777007+00","675909409","thumb_url"
"8e51b953-0e89-4a7d-9e5c-b1c3b40b95f1","193e6cd1-aa9b-4d55-8189-4c1395ab8ddc","https://cf.bstatic.com/xdata/images/hotel/max1024x768/675909515.jpg?k=6fa488c4c64dce8b46f7e5c3bf23ceac862c595e7c14a3086e3ec20ea318cb0e&o=&hp=1","C:\BookingScraper\data\images\193e6cd1-aa9b-4d55-8189-4c1395ab8ddc\675909515_large.jpg",125106,"image/jpeg","done",NULL,"2026-03-10 23:49:38.954458+00","2026-03-10 23:49:38.95406+00","675909515","large_url"
"6b7e55a7-dcb2-4b8a-a008-802be143889f","193e6cd1-aa9b-4d55-8189-4c1395ab8ddc","https://cf.bstatic.com/xdata/images/hotel/max1024x768/675909489.jpg?k=50e3f199eca5764354320687b8c0d3e2b17129ebb54fbf6664e609c20ba9d47b&o=&hp=1","C:\BookingScraper\data\images\193e6cd1-aa9b-4d55-8189-4c1395ab8ddc\675909489_large.jpg",91495,"image/jpeg","done",NULL,"2026-03-10 23:49:39.191521+00","2026-03-10 23:49:39.191156+00","675909489","large_url"
"256bd559-f562-439c-957d-ea1e5a65fc07","193e6cd1-aa9b-4d55-8189-4c1395ab8ddc","https://cf.bstatic.com/xdata/images/hotel/max200/675909489.jpg?k=50e3f199eca5764354320687b8c0d3e2b17129ebb54fbf6664e609c20ba9d47b&o=&hp=1","C:\BookingScraper\data\images\193e6cd1-aa9b-4d55-8189-4c1395ab8ddc\675909489_thumb.jpg",6643,"image/jpeg","done",NULL,"2026-03-10 23:49:39.418842+00","2026-03-10 23:49:39.418404+00","675909489","thumb_url"
"39dd3ed7-2750-40c5-a325-ec73df79d832","193e6cd1-aa9b-4d55-8189-4c1395ab8ddc","https://cf.bstatic.com/xdata/images/hotel/max200/675909500.jpg?k=9cecc24e942b104d0f05eff954d7fe6107fda3a8707867024cfa16e8d81bd53a&o=&hp=1","C:\BookingScraper\data\images\193e6cd1-aa9b-4d55-8189-4c1395ab8ddc\675909500_thumb.jpg",3584,"image/jpeg","done",NULL,"2026-03-10 23:49:35.956619+00","2026-03-10 23:49:35.956339+00","675909500","thumb_url"
"d2cbefbc-81c8-404b-8e25-8713d139d4d8","193e6cd1-aa9b-4d55-8189-4c1395ab8ddc","https://cf.bstatic.com/xdata/images/hotel/max200/740736134.jpg?k=587eb4d4e9744766f62a621e0ac011176ac0af947ed990fc110a4806c7d45136&o=&hp=1","C:\BookingScraper\data\images\193e6cd1-aa9b-4d55-8189-4c1395ab8ddc\740736134_thumb.jpg",7061,"image/jpeg","done",NULL,"2026-03-10 23:49:36.197049+00","2026-03-10 23:49:36.196797+00","740736134","thumb_url"
"f50baee6-838f-4e4b-af3e-16c62b7947fa","193e6cd1-aa9b-4d55-8189-4c1395ab8ddc","https://cf.bstatic.com/xdata/images/hotel/max1280x900/740736134.jpg?k=587eb4d4e9744766f62a621e0ac011176ac0af947ed990fc110a4806c7d45136&o=&hp=1","C:\BookingScraper\data\images\193e6cd1-aa9b-4d55-8189-4c1395ab8ddc\740736134_highr.jpg",149523,"image/jpeg","done",NULL,"2026-03-10 23:49:36.355486+00","2026-03-10 23:49:36.355144+00","740736134","highres_url"
"91c982e6-74be-4421-ae5b-f1f0536fd9cd","193e6cd1-aa9b-4d55-8189-4c1395ab8ddc","https://cf.bstatic.com/xdata/images/hotel/max1280x900/675909507.jpg?k=029074f456c0c22ac882417d9386779b5ffc4627b0117e30d5a548d688e2d9b5&o=&hp=1","C:\BookingScraper\data\images\193e6cd1-aa9b-4d55-8189-4c1395ab8ddc\675909507_highr.jpg",66839,"image/jpeg","done",NULL,"2026-03-10 23:49:36.475147+00","2026-03-10 23:49:36.474889+00","675909507","highres_url"
